productName,priceWholesale,priceDrop,description,googleDriveUrl,sku,material,sizes
Вело ПА в асортименті S,220.0,330.0,Вело ПА в асортименті S | Category: Вело ПА,,,,
Вело ПА в асортименті М,251.1,575.0,Вело ПА в асортименті М | Category: Вело ПА,,,,
