productName,priceWholesale,priceDrop,description,googleDriveUrl,sku,material,sizes
Худі без флісу в асортименті S,971.0,1500.0,Худі без флісу в асортименті S | Category: Худі без флісу,,,,
Худі без флісу в асортименті XS,971.0,1500.0,Худі без флісу в асортименті XS | Category: Худі без флісу,,,,
